4.435209999999999847e-02 1.624533221300000108e+00 2.193512054800000222e+00 3.915498243800000111e+00 4.310349859599999611e+00 4.958716741399999961e+00 5.389776971999999944e+00 5.861558003899999925e+00 7.079806943100000360e+00 9.960437497599999190e+00 1.007211197790000057e+01 1.116017126250000047e+01 1.229234233829999923e+01 1.384803372760000073e+01 1.457814783190000085e+01 1.480647461500000084e+01 1.824067109880000004e+01 2.035961269599999923e+01 2.463897362490000020e+01
4.804810000000000331e-02 1.777738714999999914e+00 2.344902037099999781e+00 4.220546879799999651e+00 4.347906763500000160e+00 5.054822415800000357e+00 5.636018668500000217e+00 6.028313397999999879e+00 7.137172081800000178e+00 1.004472066329999969e+01 1.011074624039999925e+01 1.123168528469999927e+01 1.227983147479999992e+01 1.363610118999999976e+01 1.461421334569999964e+01 1.480346420410000086e+01 1.823644780700000112e+01 2.056653570690000166e+01 2.462513774860000026e+01
5.174410000000000120e-02 1.932592805599999908e+00 2.488618648700000158e+00 4.370047432499999829e+00 4.520775917599999971e+00 5.163973415500000108e+00 5.882360317199999855e+00 6.200775299000000018e+00 7.178482034600000006e+00 1.013610524969999993e+01 1.015127132739999993e+01 1.133039293560000083e+01 1.226540990350000015e+01 1.343013615419999951e+01 1.464853401749999939e+01 1.479988604939999952e+01 1.823181860560000089e+01 2.076826621240000037e+01 2.461527609599999877e+01
5.544020000000000198e-02 2.088880381600000113e+00 2.624175488700000169e+00 4.380938635199999709e+00 4.815887307299999698e+00 5.280987228999999950e+00 6.127046349499999600e+00 6.378242064400000189e+00 7.201029777999999659e+00 1.019350832179999955e+01 1.023443335480000016e+01 1.145614969730000077e+01 1.224966301179999917e+01 1.323114664560000087e+01 1.468132592070000086e+01 1.479569633600000067e+01 1.822678744399999928e+01 2.096411309380000176e+01 2.460971066600000157e+01
5.913619999999999988e-02 2.246384905599999815e+00 2.751176681200000029e+00 4.383843417099999584e+00 5.105585293399999891e+00 5.401771980100000370e+00 6.368170837000000084e+00 6.560464222300000259e+00 7.203451295599999860e+00 1.023729154109999939e+01 1.033948352530000037e+01 1.160687410140000075e+01 1.223350344249999999e+01 1.304005294419999927e+01 1.471299738529999956e+01 1.479085106590000009e+01 1.822136067299999951e+01 2.115350330449999916e+01 2.460857225359999845e+01
6.283220000000000471e-02 2.404873443900000130e+00 2.869335591700000077e+00 4.380961694799999862e+00 5.389573844200000075e+00 5.523472848699999993e+00 6.603173481599999839e+00 6.748115027299999902e+00 7.185712077599999859e+00 1.028246690099999938e+01 1.045097660879999957e+01 1.177776735249999973e+01 1.221906293400000010e+01 1.285770324659999986e+01 1.474412708690000073e+01 1.478530386879999980e+01 1.821554556039999895e+01 2.133596402650000101e+01 2.461179558859999972e+01
6.652819999999999567e-02 2.564082417999999919e+00 2.978491899299999801e+00 4.373680661899999933e+00 5.644210575699999843e+00 5.667554584400000373e+00 6.828113458499999844e+00 6.943485095399999807e+00 7.148873968400000223e+00 1.032889344059999992e+01 1.056857979790000002e+01 1.195629508999999935e+01 1.221502805909999978e+01 1.268488291959999970e+01 1.477544212739999985e+01 1.477900345119999947e+01 1.820934837080000079e+01 2.151111062600000068e+01 2.461912301599999964e+01
7.022420000000000051e-02 2.723704710499999848e+00 3.078626475200000101e+00 4.362842227899999870e+00 5.762805458199999897e+00 5.939224922300000209e+00 7.038861507700000075e+00 7.094752311999999783e+00 7.149260845899999772e+00 1.037644200399999939e+01 1.069191427670000039e+01 1.208467900930000027e+01 1.227455920360000086e+01 1.252231961869999921e+01 1.477189087110000010e+01 1.480779662129999963e+01 1.820277206809999981e+01 2.167863836989999982e+01 2.463011633409999845e+01
7.392020000000000535e-02 2.883378452300000117e+00 3.169873216100000057e+00 4.348936392699999764e+00 5.878576941300000414e+00 6.204277569800000336e+00 7.025574081200000265e+00 7.236238929299999789e+00 7.363357266599999562e+00 1.042499349490000071e+01 1.082056335080000053e+01 1.210327193650000055e+01 1.237068584420000050e+01 1.245230960219999972e+01 1.476389684109999934e+01 1.484215024629999924e+01 1.819581372169999867e+01 2.183831656310000113e+01 2.464417599689999960e+01
7.761619999999999631e-02 3.042677617199999851e+00 3.252526548000000073e+00 4.332227880399999620e+00 5.991213016599999719e+00 6.462400033599999816e+00 6.943705204699999634e+00 7.425040462400000152e+00 7.579865975999999783e+00 1.047443629870000059e+01 1.095408075189999941e+01 1.208802175649999988e+01 1.223060064849999939e+01 1.266727560620000048e+01 1.475493925329999989e+01 1.487954484189999960e+01 1.818846173009999845e+01 2.198998421179999951e+01 2.466056654129999970e+01
8.131220000000000114e-02 3.201104412299999868e+00 3.327042889399999925e+00 4.312838394599999958e+00 6.100685544400000104e+00 6.713275623900000433e+00 6.851459365700000248e+00 7.608536839200000124e+00 7.794529065799999934e+00 1.052466294839999961e+01 1.109199838730000032e+01 1.206450652939999912e+01 1.210263037910000072e+01 1.288898478730000008e+01 1.474492110029999914e+01 1.492107519590000031e+01 1.818069299609999945e+01 2.213354661340000007e+01 2.467844684570000169e+01
8.500820000000000598e-02 3.358083219300000088e+00 3.394034079199999887e+00 4.290802305699999764e+00 6.207194459900000183e+00 6.750988393800000154e+00 6.956585253400000113e+00 7.787959403000000336e+00 8.005225565900000007e+00 1.057556611839999938e+01 1.123383295660000059e+01 1.198729068069999926e+01 1.203680096319999926e+01 1.310878080380000021e+01 1.473372892949999979e+01 1.496784747739999943e+01 1.817247020659999990e+01 2.226897246480000092e+01 2.469690366809999915e+01
8.870429999999999982e-02 3.454250784600000124e+00 3.512955064599999844e+00 4.266108244199999788e+00 6.311128760899999968e+00 6.644225238899999830e+00 7.192010304800000142e+00 7.963557972700000320e+00 8.210888099499999981e+00 1.062703403569999949e+01 1.137909105890000028e+01 1.188504982140000088e+01 1.200573537420000036e+01 1.332167799960000032e+01 1.472123192829999994e+01 1.502091580169999929e+01 1.816373938030000090e+01 2.239629121600000161e+01 2.471498685810000140e+01
9.240030000000000465e-02 3.508554305000000095e+00 3.664968219399999949e+00 4.238738290999999769e+00 6.413036475100000189e+00 6.532865021700000163e+00 7.419236535999999660e+00 8.135176222000000124e+00 8.410901688599999204e+00 1.067894542019999982e+01 1.152727263879999953e+01 1.179633219529999977e+01 1.197135542030000011e+01 1.352401186340000017e+01 1.470728168880000020e+01 1.508118621750000088e+01 1.815442784300000056e+01 2.251559048589999890e+01 2.473174467080000127e+01
9.609629999999999561e-02 3.557876036700000189e+00 3.813242747199999894e+00 4.208731832399999817e+00 6.418370288600000251e+00 6.513598110900000293e+00 7.637958983799999935e+00 8.302483454700000820e+00 8.604847435199999950e+00 1.073116408429999957e+01 1.167787284419999949e+01 1.172152409349999935e+01 1.193344551260000053e+01 1.371304164770000078e+01 1.469171266200000048e+01 1.514928287150000052e+01 1.814444277919999848e+01 2.262701342460000120e+01 2.474625772359999942e+01
9.979230000000000045e-02 3.603165079900000123e+00 3.956541340699999854e+00 4.176445250799999620e+00 6.301992751200000242e+00 6.613599428599999719e+00 7.847887765500000334e+00 8.465066800400000702e+00 8.792388480999999700e+00 1.078353335449999939e+01 1.166097873600000057e+01 1.183038255800000016e+01 1.189169700949999964e+01 1.388692294810000050e+01 1.467434327319999987e+01 1.522538971450000034e+01 1.813367048359999956e+01 2.273075594819999878e+01 2.475767030520000134e+01
1.034883000000000053e-01 3.645325874600000127e+00 4.088532457100000350e+00 4.147324010300000197e+00 6.184807345600000339e+00 6.713900335299999966e+00 8.048754618100000258e+00 8.622468611900000468e+00 8.973215907000000158e+00 1.083587052540000073e+01 1.161501928789999916e+01 1.184578191259999969e+01 1.198428800389999971e+01 1.404474913600000008e+01 1.465497763980000023e+01 1.530911307480000083e+01 1.812197640020000122e+01 2.282706380710000005e+01 2.476521796249999952e+01
1.071842999999999962e-01 3.685149026800000005e+00 4.096082842200000407e+00 4.233651607299999675e+00 6.067756419200000195e+00 6.815397764500000122e+00 8.240319926399999773e+00 8.774201370300000136e+00 9.147025900299999179e+00 1.088796161179999977e+01 1.158393627589999930e+01 1.179539283119999915e+01 1.213906990299999933e+01 1.418653211790000057e+01 1.463340781089999965e+01 1.539943685010000074e+01 1.810920599600000003e+01 2.291622946660000082e+01 2.476825052079999878e+01
1.108803000000000011e-01 3.723239312000000023e+00 4.056286378400000281e+00 4.357568607900000224e+00 5.951702729199999986e+00 6.918981890599999574e+00 8.422379901099999344e+00 8.919753598399999817e+00 9.313519427699999298e+00 1.093955673500000003e+01 1.156797479359999947e+01 1.174026659269999939e+01 1.229420267429999925e+01 1.431304845630000067e+01 1.460941643800000023e+01 1.549482799069999928e+01 1.809518647100000166e+01 2.299858879410000156e+01 2.476624993949999975e+01
1.145763000000000059e-01 3.759944984500000142e+00 4.012579280999999831e+00 4.475009983799999702e+00 5.837490216900000028e+00 7.025487042299999985e+00 8.594773468799999705e+00 9.058593866200000733e+00 9.472422377499999158e+00 1.099036654770000077e+01 1.156730645180000039e+01 1.168019748679999914e+01 1.244915412980000013e+01 1.442555443460000042e+01 1.458277977330000041e+01 1.559348291509999918e+01 1.807972925780000040e+01 2.307451755230000146e+01 2.475884264440000138e+01
1.182722999999999969e-01 3.795292083300000119e+00 3.966234267499999966e+00 4.584264117200000044e+00 5.726011399699999949e+00 7.135641005500000134e+00 8.757388360000000205e+00 9.190178088799999756e+00 9.623524295099999293e+00 1.104006014670000013e+01 1.158198257539999965e+01 1.161504291430000002e+01 1.260338603579999983e+01 1.452545196189999999e+01 1.455327089879999924e+01 1.569363008999999920e+01 1.806263322619999911e+01 2.314442770060000143e+01 2.474580620529999919e+01
1.219683000000000017e-01 3.828927014700000075e+00 3.917742740000000001e+00 4.684638486999999962e+00 5.618279379999999712e+00 7.250018417399999748e+00 8.910165840399999482e+00 9.313964851899999786e+00 9.766729262200000150e+00 1.108826493449999973e+01 1.154472278060000079e+01 1.161187061130000053e+01 1.275635579539999931e+01 1.452066308869999922e+01 1.461400893080000074e+01 1.579378313710000015e+01 1.804368847270000131e+01 2.320876350349999839e+01 2.472707044030000034e+01
1.256644000000000094e-01 3.860071720200000112e+00 3.867567891200000219e+00 4.775742359699999717e+00 5.515499856599999973e+00 7.369004809599999817e+00 9.053103559300000214e+00 9.429442559499999987e+00 9.902104863099999932e+00 1.113456883249999940e+01 1.146921611830000032e+01 1.165658177309999921e+01 1.290751938130000021e+01 1.448473322000000074e+01 1.469219584750000074e+01 1.589288096719999999e+01 1.802268055069999875e+01 2.326799744279999871e+01 2.470271321610000115e+01
1.293603999999999865e-01 3.816237624000000217e+00 3.887500574600000203e+00 4.857411792099999737e+00 5.419132121399999669e+00 7.492776896899999706e+00 9.186256093800000855e+00 9.536169243699999853e+00 1.002990887079999993e+01 1.117852510980000069e+01 1.138855258909999968e+01 1.171541284319999932e+01 1.305633551170000040e+01 1.444526515759999974e+01 1.476064157749999950e+01 1.599031073149999926e+01 1.799939498230000012e+01 2.332262592120000022e+01 2.467295138169999902e+01
1.330563999999999913e-01 3.764366151299999963e+00 3.909559653500000120e+00 4.929685020500000014e+00 5.330915291500000208e+00 7.621301933999999889e+00 9.309732959599999802e+00 9.633820229999999540e+00 1.015057495589999981e+01 1.121965988000000003e+01 1.130280472289999949e+01 1.178732059730000081e+01 1.320227093579999966e+01 1.440205305229999944e+01 1.481967509639999925e+01 1.608584570769999900e+01 1.797362189429999901e+01 2.337316473999999999e+01 2.463812741499999959e+01
1.367523999999999962e-01 3.712658196700000079e+00 3.924267390499999841e+00 4.992774929800000372e+00 5.252816929699999804e+00 7.754355234900000227e+00 9.423694109599999535e+00 9.722232052900000809e+00 1.026465245760000045e+01 1.121207866640000006e+01 1.125748204429999966e+01 1.187094820289999930e+01 1.334480658200000036e+01 1.435490450730000056e+01 1.486941244179999977e+01 1.617953836250000066e+01 1.794516061959999931e+01 2.342014432570000082e+01 2.459869247889999855e+01
1.404484000000000010e-01 3.661905248600000107e+00 3.929549960100000128e+00 5.047033052799999808e+00 5.186846745599999586e+00 7.891551594800000125e+00 9.528343213899999498e+00 9.801427342600000259e+00 1.037271596669999951e+01 1.111650561459999942e+01 1.129149517569999972e+01 1.196470125159999931e+01 1.348344422829999978e+01 1.430364358379999956e+01 1.490985532140000025e+01 1.627160198289999826e+01 1.791382412689999981e+01 2.346410467549999979e+01 2.455518667340000150e+01
1.441444000000000059e-01 3.612975929200000103e+00 3.923642384699999930e+00 5.092908764399999733e+00 5.134700744499999914e+00 8.032384478599999156e+00 9.623919253600000445e+00 9.871609161200000315e+00 1.047527470300000019e+01 1.101623420079999960e+01 1.132121059450000011e+01 1.206685477809999973e+01 1.361771328580000073e+01 1.424811362920000057e+01 1.494097860960000013e+01 1.636230384479999955e+01 1.787944315429999875e+01 2.350558998620000040e+01 2.450821733089999910e+01
1.478404000000000107e-01 3.566800835200000019e+00 3.905589161700000034e+00 5.097299063900000426e+00 5.130909092899999635e+00 8.176266785399999293e+00 9.710687120599999389e+00 9.933124149299999317e+00 1.057270915049999971e+01 1.091142420169999916e+01 1.134616073359999966e+01 1.217566401530000064e+01 1.374717724309999944e+01 1.418817993140000056e+01 1.496279383080000080e+01 1.645188328260000077e+01 1.784186995230000150e+01 2.354514293149999915e+01 2.445843623160000035e+01
1.515363999999999878e-01 3.524351796499999967e+00 3.875639237000000126e+00 5.074420505900000045e+00 5.161563715999999857e+00 8.322568336199999806e+00 9.788927964899999168e+00 9.986405549500000589e+00 1.066524630520000017e+01 1.080224173879999938e+01 1.136591185640000035e+01 1.228945613289999983e+01 1.387143930450000084e+01 1.412373221190000017e+01 1.497538404820000046e+01 1.654049985289999825e+01 1.780098156089999861e+01 2.358329855339999881e+01 2.440651661329999911e+01
1.552323999999999926e-01 3.486615529599999874e+00 3.835304382399999934e+00 5.064663347399999793e+00 5.185397950099999598e+00 8.470647171899999606e+00 9.858929966699999881e+00 1.003191258330000046e+01 1.068885603550000063e+01 1.075296781700000004e+01 1.138007528370000010e+01 1.240669194900000072e+01 1.399014676690000059e+01 1.405468699300000068e+01 1.497891223599999933e+01 1.662821017939999990e+01 1.775668257959999963e+01 2.362057774419999845e+01 2.435313081019999970e+01
1.589285000000000003e-01 3.454561930500000155e+00 3.787040676200000178e+00 5.065772066600000123e+00 5.202914807600000024e+00 8.619873566400000797e+00 9.920980057199999536e+00 1.007007993150000047e+01 1.057143770769999946e+01 1.083583692080000027e+01 1.138831646769999928e+01 1.252599781720000038e+01 1.398098988849999991e+01 1.410299371910000055e+01 1.497360966789999992e+01 1.671496756970000064e+01 1.770890740760000170e+01 2.365748030490000176e+01 2.429892928419999976e+01
1.626245000000000052e-01 3.429107695899999975e+00 3.733750627500000085e+00 5.075132373199999769e+00 5.214585956499999675e+00 8.769646976200000665e+00 9.975356907400000139e+00 1.010128393960000004e+01 1.045015850090000065e+01 1.091373086259999958e+01 1.139036150139999926e+01 1.264617430520000063e+01 1.390261788980000013e+01 1.420972171420000052e+01 1.495975272019999913e+01 1.680063652129999952e+01 1.765762196429999875e+01 2.369447758969999995e+01 2.424452170560000042e+01
1.663205000000000100e-01 3.411076520099999954e+00 3.678346838099999960e+00 5.090194075600000367e+00 5.220850763199999633e+00 8.919406878700000263e+00 1.002232528599999917e+01 1.012582550089999955e+01 1.032519235590000051e+01 1.098647066280000040e+01 1.138600090439999946e+01 1.276618988959999967e+01 1.381958174340000056e+01 1.431011815379999952e+01 1.493763601390000062e+01 1.688501454540000069e+01 1.760282491310000097e+01 2.373200477540000009e+01 2.419046060679999854e+01
1.700164999999999871e-01 3.401157677200000062e+00 3.623486838999999904e+00 5.108713044599999975e+00 5.222122425400000267e+00 9.068638714700000492e+00 1.006213169289999954e+01 1.014392580670000044e+01 1.019671764709999984e+01 1.105384511479999965e+01 1.137509075590000052e+01 1.288516668589999981e+01 1.373192854430000054e+01 1.440401224390000046e+01 1.490754788349999949e+01 1.696785548229999918e+01 1.754454842979999896e+01 2.377045282919999991e+01 2.413722798179999884e+01
1.737124999999999919e-01 3.399865208700000085e+00 3.571460299700000007e+00 5.128832469699999841e+00 5.218800351999999698e+00 9.216876120000000228e+00 1.006492042070000004e+01 1.009500101679999950e+01 1.015573020449999930e+01 1.111562902989999913e+01 1.135755142999999912e+01 1.300236310919999916e+01 1.363974469509999921e+01 1.449126851840000008e+01 1.486975175599999943e+01 1.704889067650000101e+01 1.748285855410000167e+01 2.381016029950000146e+01 2.408522503829999906e+01
1.774084999999999968e-01 3.407500002499999958e+00 3.524165395099999820e+00 5.149068570599999894e+00 5.211288273400000115e+00 9.363700454299999976e+00 9.929998447999999200e+00 1.012113385870000037e+01 1.016131609209999986e+01 1.117159704800000064e+01 1.133336430439999987e+01 1.311715640549999939e+01 1.354315941539999990e+01 1.457177809719999928e+01 1.482447488749999920e+01 1.712784631650000122e+01 1.741785514889999931e+01 2.385140510440000128e+01 2.403476514769999994e+01
1.811045000000000016e-01 3.424116632900000123e+00 3.483122321300000213e+00 5.168255300700000276e+00 5.200017975799999803e+00 9.508738423500000536e+00 9.792165896000000203e+00 1.014070409280000007e+01 1.016070200619999930e+01 1.122153451770000032e+01 1.130256687229999990e+01 1.322902657620000078e+01 1.344234901189999931e+01 1.464544803269999917e+01 1.477190436110000071e+01 1.720445660060000037e+01 1.734967144679999862e+01 2.389439655569999843e+01 2.398606988879999946e+01
1.848005000000000064e-01 3.449495859000000220e+00 3.449495862200000040e+00 5.185478998699999842e+00 5.185479199399999573e+00 9.651658397800000344e+00 9.651658414499999949e+00 1.015385620910000064e+01 1.015385622960000056e+01 1.126524666389999929e+01 1.126524668919999961e+01 1.333754214770000068e+01 1.333754232559999942e+01 1.471218931509999983e+01 1.471218932620000075e+01 1.727847309819999921e+01 1.727847316100000086e+01 2.393926791419999844e+01 2.393926795209999980e+01
1.848005000000000064e-01 3.449495859000000220e+00 3.449495862200000040e+00 5.185478998699999842e+00 5.185479199399999573e+00 9.651658397800000344e+00 9.651658414499999949e+00 1.015385620910000064e+01 1.015385622960000056e+01 1.126524666389999929e+01 1.126524668919999961e+01 1.333754214770000068e+01 1.333754232559999942e+01 1.471218931509999983e+01 1.471218932620000075e+01 1.727847309819999921e+01 1.727847316100000086e+01 2.393926791419999844e+01 2.393926795209999980e+01
1.858358999999999983e-01 3.449677543099999966e+00 3.449677546100000214e+00 5.185517990000000133e+00 5.185518172200000109e+00 9.651272969500000798e+00 9.651272985400000337e+00 1.015433156769999989e+01 1.015433158769999977e+01 1.126513525380000047e+01 1.126513527350000032e+01 1.333721905440000022e+01 1.333721921299999913e+01 1.471243338839999915e+01 1.471243339729999988e+01 1.727847553169999983e+01 1.727847558570000075e+01 2.393926710479999898e+01 2.393926713879999824e+01
1.868713999999999931e-01 3.450221902900000082e+00 3.450221905899999886e+00 5.185634736299999936e+00 5.185634899900000150e+00 9.650122460600000451e+00 9.650122475899999941e+00 1.015575168950000062e+01 1.015575170910000047e+01 1.126480131579999977e+01 1.126480132979999915e+01 1.333625164689999920e+01 1.333625178610000006e+01 1.471316399009999998e+01 1.471316399720000057e+01 1.727848281449999845e+01 1.727848285980000043e+01 2.393926467609999875e+01 2.393926470619999947e+01
1.879068000000000127e-01 3.451126864599999955e+00 3.451126867500000195e+00 5.185828610999999810e+00 5.185828756000000261e+00 9.648223902399999830e+00 9.648223916999999261e+00 1.015809901339999932e+01 1.015809903259999913e+01 1.126424574340000007e+01 1.126424575180000076e+01 1.333464557449999965e+01 1.333464569430000068e+01 1.471437629839999950e+01 1.471437630389999995e+01 1.727849491990000175e+01 1.727849495639999944e+01 2.393926063740000032e+01 2.393926066359999894e+01
1.889422000000000046e-01 3.452388979799999813e+00 3.452388982600000045e+00 5.186098575199999949e+00 5.186098701599999750e+00 9.645604718499999564e+00 9.645604732400000714e+00 1.016134522940000018e+01 1.016134524809999995e+01 1.126347002600000025e+01 1.126347002880000048e+01 1.333241016989999927e+01 1.333241027030000048e+01 1.471606235700000020e+01 1.471606236100000054e+01 1.727851180349999893e+01 1.727851183139999947e+01 2.393925500470000145e+01 2.393925502700000152e+01
1.899775999999999965e-01 3.454003438400000014e+00 3.454003441099999794e+00 5.186443185299999925e+00 5.186443293199999971e+00 9.642301401899999291e+00 9.642301415200000392e+00 1.016545259709999982e+01 1.016545261539999956e+01 1.126247624560000027e+01 1.126247624850000051e+01 1.332955832729999912e+01 1.332955840850000051e+01 1.471821119450000026e+01 1.471821119720000048e+01 1.727853340329999909e+01 1.727853342259999891e+01 2.393924780000000041e+01 2.393924781850000016e+01
1.910129999999999884e-01 3.455964085899999816e+00 3.455964088700000048e+00 5.186860603000000403e+00 5.186860692399999806e+00 9.638357878000000767e+00 9.638357890400000016e+00 1.017037557719999974e+01 1.017037559509999944e+01 1.126126708259999987e+01 1.126126709110000057e+01 1.332610633840000069e+01 1.332610640050000050e+01 1.472080898349999956e+01 1.472080898479999966e+01 1.727855964000000100e+01 1.727855965079999834e+01 2.393923905160000132e+01 2.393923906639999899e+01
1.920484000000000080e-01 3.458263445800000113e+00 3.458263448499999893e+00 5.187348609299999858e+00 5.187348680400000411e+00 9.633823714300000063e+00 9.633823725899999246e+00 1.017606261309999915e+01 1.017606263070000061e+01 1.125984581570000032e+01 1.125984582979999971e+01 1.332207369029999988e+01 1.332207373349999990e+01 1.472383923679999995e+01 1.472383923679999995e+01 1.727859041700000020e+01 1.727859041929999862e+01 2.393922879389999991e+01 2.393922880479999904e+01
1.930839000000000028e-01 3.460892746199999870e+00 3.460892748900000093e+00 5.187904620400000333e+00 5.187904673500000285e+00 9.628752331299999412e+00 9.628752341900000289e+00 1.018245791150000024e+01 1.018245792889999990e+01 1.125821631560000036e+01 1.125821633530000021e+01 1.331748283289999968e+01 1.331748285749999994e+01 1.472728303180000076e+01 1.472728303320000087e+01 1.727862561479999925e+01 1.727862562079999975e+01 2.393921706700000129e+01 2.393921707419999834e+01
1.941192999999999946e-01 3.463841951900000105e+00 3.463841954599999884e+00 5.188525706600000120e+00 5.188525741800000368e+00 9.623199335700000745e+00 9.623199345199999755e+00 1.018950309749999938e+01 1.018950311470000081e+01 1.125638304820000002e+01 1.125638307340000033e+01 1.331235892179999958e+01 1.331235892820000011e+01 1.473111926270000005e+01 1.473111926570000030e+01 1.727866510710000014e+01 1.727866512139999955e+01 2.393920391700000039e+01 2.393920392060000069e+01
