0.000000000000000000e+00 -3.700895030000000280e-02 -3.700895030000000280e-02 -3.700895030000000280e-02 4.608453231100000380e+00 4.608453231100000380e+00 4.608453231100000380e+00
3.043899999999999991e-03 6.871201479999999862e-02 6.871201479999999862e-02 1.300058922000000006e-01 4.609154352900000085e+00 4.609154352900000085e+00 4.612434118700000418e+00
6.087699999999999709e-03 1.516114487000000122e-01 1.516114487000000122e-01 2.677489954999999755e-01 4.611238429400000172e+00 4.611238429400000172e+00 4.624317961900000107e+00
9.131600000000000134e-03 2.310835008000000079e-01 2.310835008000000079e-01 4.036304726000000120e-01 4.614648044099999957e+00 4.614648044099999957e+00 4.643930316999999697e+00
1.217550000000000056e-02 3.097112586999999917e-01 3.097112586999999917e-01 5.389413069999999806e-01 4.619288988800000162e+00 4.619288988800000162e+00 4.670987006699999888e+00
1.521929999999999984e-02 3.879356103000000111e-01 3.879356103000000111e-01 6.738923978999999953e-01 4.625032432800000315e+00 4.625032432800000315e+00 4.705103448300000046e+00
1.826320000000000027e-02 4.658834235000000046e-01 4.658834235000000046e-01 8.085213621000000295e-01 4.631717848600000131e+00 4.631717848600000131e+00 4.745806758499999667e+00
2.130709999999999896e-02 5.435955088999999685e-01 5.435955088999999685e-01 9.428164779000000051e-01 4.639156587899999629e+00 4.639156587899999629e+00 4.792549828400000322e+00
2.435090000000000171e-02 6.210815547000000381e-01 6.210815547000000381e-01 1.076747089499999976e+00 4.647135986900000404e+00 4.647135986900000404e+00 4.844726518999999954e+00
2.739480000000000040e-02 6.983380902000000390e-01 6.983380902000000390e-01 1.210273455699999889e+00 4.655423866799999644e+00 4.655423866799999644e+00 4.901687163700000127e+00
3.043859999999999968e-02 7.753555203999999978e-01 7.753555203999999978e-01 1.343350437200000025e+00 4.663773290500000002e+00 4.663773290500000002e+00 4.962753672499999880e+00
3.348249999999999837e-02 8.521211899999999728e-01 8.521211899999999728e-01 1.475928930900000102e+00 4.671927441000000236e+00 4.671927441000000236e+00 5.027233675899999810e+00
3.652640000000000053e-02 9.286207786000000297e-01 9.286207786000000297e-01 1.607956357900000022e+00 4.679624491800000285e+00 4.679624491800000285e+00 5.094433312399999636e+00
3.957019999999999982e-02 1.004838913099999953e+00 1.004838913099999953e+00 1.739376715699999965e+00 4.686602353799999676e+00 4.686602353799999676e+00 5.163668419200000415e+00
4.261410000000000198e-02 1.080759383399999995e+00 1.080759383399999995e+00 1.870130421500000084e+00 4.692603197100000401e+00 4.692603197100000401e+00 5.234274022500000179e+00
4.565799999999999720e-02 1.156365150699999900e+00 1.156365150699999900e+00 2.000154054599999842e+00 4.697377663100000156e+00 4.697377663100000156e+00 5.305612132600000308e+00
4.870180000000000342e-02 1.231638248799999946e+00 1.231638248799999946e+00 2.129380059199999842e+00 4.700688701599999852e+00 4.700688701599999852e+00 5.377077930899999636e+00
5.174569999999999864e-02 1.306559638800000034e+00 1.306559638800000034e+00 2.257736439499999914e+00 4.702314981299999808e+00 4.702314981299999808e+00 5.448104482499999790e+00
5.478960000000000080e-02 1.381109055500000071e+00 1.381109055500000071e+00 2.385146468399999886e+00 4.702053840799999662e+00 4.702053840799999662e+00 5.518166140599999991e+00
5.783340000000000009e-02 1.455264871100000024e+00 1.455264871100000024e+00 2.511528419099999798e+00 4.699723761299999580e+00 4.699723761299999580e+00 5.586780817600000226e+00
6.087730000000000224e-02 1.529003994199999994e+00 1.529003994199999994e+00 2.636795327499999786e+00 4.695166353600000342e+00 4.695166353600000342e+00 5.653511294500000339e+00
6.392119999999999747e-02 1.602301814999999907e+00 1.602301814999999907e+00 2.760854785399999844e+00 4.688247864800000109e+00 4.688247864800000109e+00 5.717965731199999624e+00
6.696499999999999675e-02 1.675132205099999938e+00 1.675132205099999938e+00 2.883608763799999863e+00 4.678860216200000366e+00 4.678860216200000366e+00 5.779797526600000346e+00
7.000889999999999891e-02 1.747467571600000102e+00 1.747467571600000102e+00 3.004953459699999829e+00 4.666921594899999803e+00 4.666921594899999803e+00 5.838704660000000324e+00
7.305280000000000107e-02 1.819278965399999892e+00 1.819278965399999892e+00 3.124779158700000004e+00 4.652376625499999641e+00 4.652376625499999641e+00 5.894428630200000185e+00
7.609660000000000035e-02 1.890536235499999940e+00 1.890536235499999940e+00 3.242970100600000016e+00 4.635196154600000007e+00 4.635196154600000007e+00 5.946753097400000243e+00
7.914050000000000251e-02 1.961208218599999942e+00 1.961208218599999942e+00 3.359404331599999960e+00 4.615376683600000085e+00 4.615376683600000085e+00 5.995502317499999734e+00
8.218430000000000180e-02 2.031262946600000063e+00 2.031262946600000063e+00 3.473953521499999919e+00 4.592939494500000386e+00 4.592939494500000386e+00 6.040539453400000092e+00
8.522820000000000396e-02 2.100667850699999839e+00 2.100667850699999839e+00 3.586482719500000194e+00 4.567929512100000089e+00 4.567929512100000089e+00 6.081764840399999983e+00
8.827210000000000611e-02 2.169389932100000085e+00 2.169389932100000085e+00 3.696850016900000035e+00 4.540413956600000134e+00 4.540413956600000134e+00 6.119114278199999646e+00
9.131590000000000540e-02 2.237395862800000135e+00 2.237395862800000135e+00 3.804906075799999954e+00 4.510480845000000016e+00 4.510480845000000016e+00 6.152557423500000233e+00
9.435979999999999368e-02 2.304651968900000014e+00 2.304651968900000014e+00 3.910493478699999859e+00 4.478237409700000171e+00 4.478237409700000171e+00 6.182096357199999836e+00
9.740369999999999584e-02 2.371124036399999913e+00 2.371124036399999913e+00 4.013445842300000344e+00 4.443808516199999836e+00 4.443808516199999836e+00 6.207764402399999604e+00
1.004474999999999951e-01 2.436776859300000098e+00 2.436776859300000098e+00 4.113586634099999806e+00 4.407335178500000339e+00 4.407335178500000339e+00 6.229625276600000205e+00
1.034913999999999973e-01 2.501573425300000153e+00 2.501573425300000153e+00 4.210727619000000033e+00 4.368973299500000351e+00 4.368973299500000351e+00 6.247772661900000024e+00
1.065352999999999994e-01 2.565473593600000157e+00 2.565473593600000157e+00 4.304666861100000297e+00 4.328892800500000249e+00 4.328892800500000249e+00 6.262330284299999938e+00
1.095790999999999987e-01 2.628432062899999977e+00 2.628432062899999977e+00 4.287277366899999720e+00 4.287277366899999720e+00 4.395186204299999844e+00 6.273452585800000314e+00
1.126230000000000009e-01 2.690395332600000078e+00 2.690395332600000078e+00 4.244325127599999803e+00 4.244325127599999803e+00 4.482048168500000429e+00 6.281326064599999981e+00
1.156669000000000030e-01 2.751297219800000082e+00 2.751297219800000082e+00 4.200250730399999632e+00 4.200250730399999632e+00 4.564992228200000390e+00 6.286171321400000345e+00
1.187107000000000023e-01 2.811052260999999941e+00 2.811052260999999941e+00 4.155289512499999560e+00 4.155289512499999560e+00 4.643730510000000145e+00 6.288245782799999795e+00
1.217546000000000045e-01 2.869545951600000144e+00 2.869545951600000144e+00 4.109704838299999885e+00 4.109704838299999885e+00 4.717943067700000270e+00 6.287846948500000366e+00
1.247985000000000066e-01 2.926620164100000032e+00 2.926620164100000032e+00 4.063800294199999996e+00 4.063800294199999996e+00 4.787273106199999795e+00 6.285315796099999908e+00
1.278422999999999921e-01 2.982051087099999886e+00 2.982051087099999886e+00 4.017939427900000027e+00 4.017939427900000027e+00 4.851322858199999644e+00 6.281039642299999670e+00
1.308862000000000081e-01 3.035515458899999963e+00 3.035515458899999963e+00 3.972577290399999850e+00 3.972577290399999850e+00 4.909651290700000281e+00 6.275453287600000429e+00
1.339299999999999935e-01 3.086538615599999869e+00 3.086538615599999869e+00 3.928310289700000180e+00 3.928310289700000180e+00 4.961775419500000339e+00 6.269036668400000067e+00
1.369739000000000095e-01 3.134415473499999827e+00 3.134415473499999827e+00 3.885953270199999920e+00 3.885953270199999920e+00 5.007177606099999956e+00 6.262306644799999766e+00
